id,parent_area_id,child_area_id
24558,104340,24797
3214,144,3448
2931,23,3165
3046,3,3280
3226,144,3460
3097,63,3331
3108,68,3342
3602,432,3836
3109,68,3343
3229,127,3463
3112,68,3346
3191,121,3425
3200,121,3434
3258,136,3492
3201,121,3435
3906,2842,4140
3259,136,3493
3282,145,3516
3301,155,3535
3932,3136,4166
3346,177,3580
3431,257,3665
3492,213,3726
4358,692,4592
3592,435,3826
3740,432,3974
3966,3249,4200
3679,4021,3913
3687,4026,3921
36413,4401,36655
117420,68690,117549
4022,1804,4256
40478,4448,40720
3856,2842,4090
4096,1810,4330
3873,2838,4107
4381,1883,4615
4231,3375,4465
4832,465,5066
4285,2210,4519
4401,1885,4635
4448,1881,4682
4476,1882,4710
4888,4689,5122
4508,3018,4742
4557,1613,4791
5358,3048,5592
4562,1614,4796
4949,4075,5183
4584,3029,4818
4638,1630,4872
4699,2784,4933
104747,104733,104930
4701,2779,4935
4722,2786,4956
4773,3759,5007
5061,708,5295
4774,3759,5008
4806,3761,5040
5421,502,5655
5125,2961,5359
5153,502,5387
5580,505,5814
5192,502,5426
5490,2978,5724
5249,505,5483
5329,3853,5563
24866,104349,25105
5492,416,5726
5495,504,5729
5497,2971,5731
5946,2970,6180
5555,2971,5789
5660,2972,5894
5770,2960,6004
6183,2975,6417
5829,2986,6063
26137,104328,26376
24861,104372,25100
6368,2969,6602
6187,2986,6421
6229,499,6463
6373,2985,6607
6282,284,6516
5012,104405,5246
6421,2965,6655
6440,2984,6674
6448,2970,6682
6474,2977,6708
6500,2967,6734
6502,2977,6736
6510,2966,6744
9294,665,9528
6554,2961,6788
16503,4707,16743
1022,60,1262
1063,117,1303
1023,60,1263
1024,60,1264
1025,60,1265
1064,117,1304
1026,60,1266
1027,60,1267
6543,104029,6777
1089,117,1329
1028,60,1268
1065,117,1305
1029,60,1269
1030,60,1270
1031,60,1271
1066,117,1306
1032,60,1272
1033,60,1273
1106,117,1346
1034,60,1274
1067,117,1307
1035,60,1275
1036,60,1276
1090,117,1330
1037,60,1277
1068,117,1308
1038,60,1278
1039,60,1279
1040,189,1280
1069,117,1309
1041,189,1281
1042,189,1282
1043,189,1283
1070,117,1310
1044,189,1284
1045,189,1285
1091,117,1331
1046,189,1286
1071,117,1311
1047,189,1287
1048,117,1288
1049,117,1289
1072,117,1312
1050,117,1290
1051,117,1291
1123,117,1363
1052,117,1292
1073,117,1313
1053,117,1293
1054,117,1294
1092,117,1332
1055,117,1295
1074,117,1314
1056,117,1296
1057,117,1297
1058,117,1298
1075,117,1315
1059,117,1299
1060,117,1300
1107,117,1347
1061,117,1301
1076,117,1316
1062,117,1302
1093,117,1333
1077,117,1317
1078,117,1318
1094,117,1334
1079,117,1319
1080,117,1320
1117,117,1357
1081,117,1321
1095,117,1335
1082,117,1322
1083,117,1323
1108,117,1348
1084,117,1324
1096,117,1336
1085,117,1325
1086,117,1326
1087,117,1327
1097,117,1337
1088,117,1328
1098,117,1338
1109,117,1349
1099,117,1339
1100,117,1340
1101,117,1341
1110,117,1350
1102,117,1342
1103,117,1343
1118,117,1358
1104,117,1344
1111,117,1351
1105,117,1345
1112,117,1352
1113,117,1353
1119,117,1359
1114,117,1354
1115,117,1355
1124,117,1364
1116,117,1356
1120,117,1360
1130,117,1370
1121,117,1361
1125,117,1365
1122,117,1362
1128,117,1368
1126,117,1366
1127,117,1367
1132,117,1372
1129,117,1369
1131,117,1371
1134,117,1374
1133,117,1373
1135,117,1375
1136,117,1376
1137,117,1377
1138,117,1378
1139,117,1379
1140,117,1380
1141,117,1381
1142,117,1382
1143,117,1383
1144,117,1384
1145,117,1385
10379,431,10614
1146,117,1386
13177,4623,13415
1147,117,1387
2234,176,2468
1148,117,1388
1149,117,1389
2537,32,2771
1150,117,1390
2286,142,2520
1151,117,1391
1152,117,1392
1153,117,1393
2366,229,2600
1154,117,1394
1173,86,1413
2865,234,3099
2422,116,2656
2589,25,2823
2424,116,2658
2477,208,2711
2489,208,2723
2647,1,2881
3215,144,3449
2660,115,2894
2879,6,3113
2675,225,2909
2728,101,2962
24873,104352,25112
2927,23,3161
3603,432,3837
3004,37,3238
3286,145,3520
3008,37,3242
3013,37,3247
3048,3,3282
3347,177,3581
3100,66,3334
3192,121,3426
3908,1794,4142
3433,257,3667
3635,432,3869
3495,213,3729
3540,237,3774
3637,432,3871
4359,689,4593
3915,1795,4149
3918,3133,4152
3744,435,3978
3760,432,3994
4833,466,5067
3777,432,4011
3921,3141,4155
3680,4026,3914
32822,4364,33064
4402,1892,4636
3874,2842,4108
3967,3249,4201
4023,1804,4257
4080,1819,4314
4449,1878,4683
4097,1818,4331
4166,1835,4400
4233,3382,4467
4495,3014,4729
4286,2208,4520
4890,325,5124
4509,3018,4743
4519,3458,4753
5949,2970,6183
4585,3026,4819
4950,4317,5184
4630,2847,4864
4639,1631,4873
5422,503,5656
4700,2778,4934
117421,68690,117550
4704,2775,4938
4717,2777,4951
4775,3759,5009
24877,104305,25116
4805,3761,5039
24845,104349,25084
5499,504,5733
5104,505,5338
5132,503,5366
24526,104279,24765
5501,490,5735
5208,492,5442
5250,505,5484
5968,2970,6202
5251,2963,5485
5582,1750,5816
5337,495,5571
5350,4014,5584
5355,4371,5589
24870,104304,25109
5371,397,5605
6185,2975,6419
5771,2980,6005
24569,104345,24808
5834,2961,6068
24824,104346,25063
5929,2974,6163
6377,2968,6611
6230,496,6464
6441,2978,6675
6465,2959,6699
6459,2979,6693
6496,2964,6730
6467,2976,6701
6503,2964,6737
6515,2961,6749
6529,2977,6763
6531,2971,6765
6616,2963,6850
6535,2979,6769
6630,2981,6864
6660,2970,6894
5064,103254,5298
6283,103644,6517
5193,103783,5427
6673,2965,6907
6696,493,6930
6713,497,6947
6734,504,6968
6736,493,6970
9295,665,9529
1155,117,1395
1197,89,1437
1156,117,1396
1157,117,1397
1158,117,1398
1198,89,1438
1159,117,1399
1160,117,1400
1223,93,1463
1161,117,1401
1199,89,1439
1162,117,1402
1163,117,1403
1164,117,1404
1200,95,1440
1165,117,1405
1166,117,1406
1240,106,1480
1167,86,1407
1201,95,1441
1168,86,1408
1169,86,1409
1224,93,1464
1170,86,1410
1202,95,1442
1171,86,1411
1172,86,1412
1174,85,1414
1203,95,1443
1175,85,1415
1176,85,1416
1177,85,1417
1204,95,1444
1178,89,1418
1179,89,1419
1225,93,1465
1180,89,1420
1205,95,1445
1181,89,1421
1182,89,1422
1183,89,1423
1206,95,1446
1184,89,1424
1185,89,1425
1257,138,1497
1186,89,1426
1207,95,1447
1187,89,1427
1188,89,1428
1226,93,1466
1189,89,1429
1208,95,1448
1190,89,1430
1191,89,1431
1192,89,1432
1209,95,1449
1193,89,1433
1194,89,1434
1241,106,1481
1195,89,1435
1210,95,1450
1196,89,1436
1227,93,1467
1211,95,1451
29443,773,29685
1212,95,1452
1228,106,1468
1213,95,1453
1214,95,1454
1251,179,1491
1215,95,1455
1229,106,1469
1216,95,1456
1217,95,1457
1218,93,1458
1230,106,1470
1219,93,1459
1220,93,1460
1221,93,1461
1231,106,1471
1222,93,1462
1232,106,1472
1243,178,1483
1233,106,1473
1234,106,1474
1235,106,1475
1244,179,1484
1236,106,1476
1237,106,1477
1252,179,1492
1238,106,1478
1245,179,1485
1239,106,1479
1246,179,1486
1247,179,1487
1253,179,1493
1248,179,1488
1249,179,1489
1258,138,1498
1250,179,1490
1254,179,1494
1264,138,1504
1255,138,1495
1259,138,1499
1256,138,1496
1262,138,1502
1260,138,1500
1261,138,1501
1266,138,1506
1263,138,1503
1265,138,1505
1267,138,1507
1307,164,1547
1268,138,1508
1269,138,1509
2235,176,2469
1270,138,1510
1271,138,1511
2287,142,2521
2367,229,2601
2425,116,2659
2494,208,2728
2538,32,2772
2590,25,2824
2649,1,2883
10380,424,10615
14716,4638,14955
1272,138,1512
1279,138,1519
2236,11,2470
2867,234,3101
2289,142,2523
2539,168,2773
2369,229,2603
2426,116,2660
2495,208,2729
2545,168,2779
3217,144,3451
2591,25,2825
2928,23,3162
2601,25,2835
2650,1,2884
2729,101,2963
2929,23,3163
24813,104327,25052
3010,37,3244
3219,144,3453
3049,3,3283
3101,66,3335
3193,121,3427
3287,147,3521
24804,104265,25043
3348,177,3582
3376,198,3610
3434,257,3668
3629,434,3863
3496,213,3730
4360,690,4594
3911,1794,4145
3745,432,3979
3919,3129,4153
3750,432,3984
3751,434,3985
4834,498,5068
3776,432,4010
3968,3249,4202
3682,4026,3916
24820,104316,25059
4403,1891,4637
3828,1754,4062
4025,1798,4259
3842,1790,4076
3876,2839,4110
4098,1815,4332
4119,1816,4353
4451,1880,4685
5425,495,5659
4238,3375,4472
4510,3018,4744
4287,2206,4521
4303,2217,4537
4891,328,5125
4310,2218,4544
4511,3019,4745
4337,2765,4571
4586,3025,4820
4641,1631,4875
4943,467,5177
4708,2788,4942
4776,3759,5010
5956,2980,6190
4784,3760,5018
5871,104647,6105
5502,495,5736
4956,502,5190
104748,104734,104931
5014,494,5248
5583,2958,5817
5063,460,5297
5128,2985,5362
6232,494,6466
5133,2961,5367
5587,492,5821
5252,492,5486
5958,2980,6192
5292,380,5526
5606,497,5840
5318,3750,5552
5338,490,5572
5349,416,5583
5669,504,5903
5360,494,5594
5423,493,5657
5960,2978,6194
5775,2975,6009
5835,2961,6069
5846,680,6080
5934,2965,6168
6442,2970,6676
6123,278,6357
6186,2987,6420
6446,2979,6680
6383,2968,6617
3909,1794,4143
81973,103992,82217
6284,103640,6518
4951,103738,5185
4993,103804,5227
6486,2964,6720
6513,2964,6747
6623,2973,6857
6589,2976,6823
6624,2971,6858
6674,2965,6908
6675,2959,6909
6676,2960,6910
6697,505,6931
6714,505,6948
6737,496,6971
6738,502,6972
6759,505,6993
6781,505,7015
6789,334,7023
6795,505,7029
6801,502,7035
3604,115530,3838
6803,504,7037
9296,665,9530
6809,504,7043
1273,138,1513
2237,11,2471
2238,11,2472
2540,168,2774
4167,116629,4401
2262,109,2496
2291,142,2525
2370,229,2604
2542,168,2776
2427,116,2661
2481,208,2715
2868,234,3102
2499,208,2733
2592,25,2826
2651,1,2885
2656,1,2890
2872,234,3106
2673,225,2907
2731,101,2965
3218,144,3452
2765,108,2999
2885,6,3119
24829,104301,25068
2892,6,3126
2925,23,3159
3288,147,3522
2930,23,3164
3050,3,3284
3605,434,3839
3102,66,3336
3296,147,3530
3194,121,3428
3349,177,3583
3374,186,3608
3622,432,3856
3392,196,3626
3396,187,3630
3912,1795,4146
3417,192,3651
3624,432,3858
3432,257,3666
3435,257,3669
3448,42,3682
3917,3129,4151
3498,207,3732
4361,690,4595
3969,3248,4203
3746,432,3980
3763,432,3997
4028,1807,4262
3658,1178,3892
3683,4025,3917
36414,4401,36656
4073,1801,4307
3878,2839,4112
4835,468,5069
4404,1873,4638
4200,1839,4434
4452,1881,4686
4239,3379,4473
4288,2207,4522
4892,378,5126
4512,3019,4746
4587,3027,4821
5674,496,5908
4642,1631,4876
4952,4682,5186
4691,2789,4925
4711,2789,4945
4777,3759,5011
118897,13013,119004
4809,3761,5043
5015,649,5249
5676,2978,5910
24878,104391,25117
5134,2961,5368
5962,2970,6196
24801,104317,25040
5732,2966,5966
5255,504,5489
5342,468,5576
5424,2987,5658
5741,2980,5975
5451,498,5685
5504,496,5738
6234,496,6468
5527,495,5761
5776,2970,6010
5584,306,5818
5667,2363,5901
5967,2970,6201
5670,2964,5904
5779,2975,6013
5849,3752,6083
5943,2972,6177
6572,2977,6806
5944,2966,6178
5837,102435,6071
5843,102977,6077
24828,104388,25067
6389,2964,6623
6124,380,6358
21813,104388,22055
6444,2970,6678
6188,2986,6422
24821,104376,25060
6406,2964,6640
6273,2983,6507
6285,284,6519
6427,2965,6661
6560,2959,6794
6516,2958,6750
6631,2970,6865
6601,2961,6835
6635,2975,6869
6661,2975,6895
6677,2970,6911
6698,502,6932
6715,490,6949
6740,496,6974
6724,494,6958
6762,505,6996
6769,502,7003
11844,665,12082
12511,1905,12749
1274,138,1514
1275,138,1515
2239,11,2473
1295,154,1535
2292,142,2526
2541,168,2775
2372,229,2606
2429,116,2663
2439,208,2673
2594,25,2828
2500,208,2734
2507,188,2741
2869,234,3103
2653,1,2887
2703,104,2937
2732,101,2966
2935,23,3169
2795,130,3029
3220,144,3454
3051,3,3285
3103,66,3337
3195,121,3429
3234,131,3468
3198,121,3432
3606,434,3840
3289,147,3523
3299,147,3533
3913,1795,4147
3352,186,3586
3418,192,3652
3436,257,3670
3446,201,3680
3747,434,3981
3457,42,3691
3459,42,3693
3971,3249,4205
3500,207,3734
3756,432,3990
3786,432,4020
4362,691,4596
3684,4023,3918
4029,1807,4263
3838,1790,4072
3879,2840,4113
4046,1803,4280
4100,1820,4334
4405,1875,4639
4107,1815,4341
4836,457,5070
4174,1847,4408
4427,1884,4661
4240,3378,4474
4893,332,5127
4264,2213,4498
4453,1883,4687
4289,2207,4523
4297,2208,4531
4316,3386,4550
4489,1483,4723
4317,3387,4551
5343,494,5577
4516,3021,4750
4941,465,5175
4560,1614,4794
4588,3027,4822
4610,3507,4844
4953,4334,5187
4643,1631,4877
4647,1631,4881
4712,2783,4946
4779,3759,5013
1573,194,1813
1581,194,1821
1587,194,4333
1583,194,1823
1582,194,4337
1585,194,1825
984,54,1224
5427,495,5661
5016,2938,5250
5815,494,6049
5431,493,5665
5093,504,5327
5137,2961,5371
5156,502,5390
5507,502,5741
5196,4875,5430
5256,413,5490
5051,102500,5285
6244,102992,6478
6064,103091,6298
4994,103444,5228
5278,2960,5512
104749,104734,104932
5840,797,6074
5585,306,5819
5636,380,5870
5518,104279,5752
5679,501,5913
5907,2975,6141
5777,2977,6011
24808,104268,25047
5966,2973,6200
104753,104734,104936
6125,496,6359
24766,104367,25005
6192,2986,6426
6235,3742,6469
24827,104255,25066
6335,2971,6569
6255,2977,6489
6044,104390,6278
6336,2969,6570
6298,496,6532
6386,2984,6620
6390,2981,6624
6391,2964,6625
6447,2966,6681
6521,2977,6755
6591,2960,6825
6639,2970,6873
5068,104654,5302
9297,665,9531
6678,2966,6912
9906,424,10140
1276,138,1516
1277,138,1517
2240,11,2474
1278,138,1518
2293,142,2527
2543,168,2777
2374,229,2608
2430,208,2664
2492,208,2726
2595,25,2829
2498,208,2732
2501,208,2735
2870,234,3104
2657,115,2891
2733,101,2967
5017,104347,5251
2936,23,3170
3221,144,3455
2946,236,3180
3005,37,3239
3053,3,3287
3241,131,3475
3105,68,3339
3127,82,3361
3609,434,3843
3196,121,3430
3291,147,3525
3303,155,3537
3920,3135,4154
3353,186,3587
119781,4280,119867
3395,187,3629
120098,640,120182
3409,185,3643
3437,257,3671
3499,207,3733
4363,690,4597
3501,207,3735
3748,435,3982
3513,207,3747
3524,218,3758
3530,193,3764
3754,432,3988
3691,4021,3925
3688,4022,3922
29444,765,29686
4010,1806,4244
3865,2840,4099
5687,3755,5921
3880,2843,4114
4030,1807,4264
4406,1875,4640
4033,1807,4267
4837,504,5071
5428,491,5662
4455,1889,4689
4241,3380,4475
4265,2213,4499
4894,1211,5128
4290,2206,4524
4504,3017,4738
4318,3388,4552
4323,2768,4557
4517,3022,4751
119419,101875,119520
4955,4566,5189
4551,1613,4785
4590,3509,4824
4644,1630,4878
4713,2783,4947
4781,3760,5015
5476,500,5710
4820,54,5055
6127,1740,6361
5103,503,5337
5510,493,5744
5138,2961,5372
5197,404,5431
5733,2963,5967
6048,102398,6282
6303,102951,6537
5521,103048,5755
6238,103645,6472
5919,103716,6153
5257,491,5491
5332,504,5566
117422,68690,117551
5543,2971,5777
5354,397,5588
5361,490,5595
24835,104364,25074
24507,104334,24746
5550,2971,5784
5778,2970,6012
5564,2971,5798
5588,2964,5822
5649,499,5883
5831,2977,6065
5680,491,5914
6056,496,6290
24785,104292,25024
5975,412,6209
5983,494,6217
24782,104354,25021
6126,3737,6360
6333,2969,6567
6194,2986,6428
6239,284,6473
104750,104734,104933
6337,2971,6571
6350,2986,6584
6352,2966,6586
6360,2982,6594
6392,2967,6626
6407,2975,6641
6415,2960,6649
6449,2961,6683
6469,2963,6703
6522,2961,6756
24786,104357,25025
6574,2987,6808
6679,2979,6913
6641,2961,6875
10381,425,10616
3983,120037,4217
10689,403,10925
1280,138,1520
2241,11,2475
2295,142,2529
2544,168,2778
2324,229,2558
2375,229,2609
2431,208,2665
2597,25,2831
2441,208,2675
2502,208,2736
2871,234,3105
2598,25,2832
2661,115,2895
2734,101,2968
2937,28,3171
2737,101,2971
24542,104333,24781
3223,144,3457
2964,41,3198
3054,3,3288
3106,68,3340
3293,147,3527
3143,90,3377
3158,110,3392
3610,434,3844
3197,121,3431
3355,186,3589
3400,185,3634
3922,3132,4156
3410,185,3644
3438,257,3672
3454,42,3688
3926,3136,4160
3461,42,3695
3502,207,3736
3507,207,3741
4364,690,4598
3515,207,3749
3770,434,4004
3516,207,3750
3973,3248,4207
3783,432,4017
3749,1178,3983
3693,4024,3927
32823,4392,33065
4032,1807,4266
40479,4415,40721
3881,2840,4115
4102,1810,4336
4838,500,5072
4407,1890,4641
4417,1879,4651
4242,3380,4476
4291,2208,4525
4895,377,5129
4292,2207,4526
4456,1880,4690
4341,2762,4575
4470,1879,4704
4520,3461,4754
4932,603,5166
4591,3509,4825
4645,1630,4879
4702,2780,4936
5593,104083,5827
4718,2784,4952
4782,3760,5016
4790,3760,5024
4821,54,5054
5646,499,5880
5139,2961,5373
6058,494,6292
6047,102309,6281
6542,102907,6776
5366,103052,5600
6240,103606,6474
5678,2966,5912
5234,490,5468
5239,493,5473
5258,497,5492
5684,2963,5918
5289,386,5523
5356,494,5590
5365,2986,5599
5780,2983,6014
5430,493,5664
5511,490,5745
6065,496,6299
5590,2974,5824
5808,496,6042
5825,2972,6059
5828,2986,6062
6098,3399,6332
5850,2968,6084
5987,2958,6221
24510,104328,24749
6393,2981,6627
104751,104734,104934
6189,2961,6423
6195,2986,6429
24822,104247,25061
6271,2975,6505
24604,104380,24843
6450,2966,6684
4177,116624,4411
6408,2975,6642
6412,2959,6646
6470,2977,6704
6466,2970,6700
6508,2961,6742
6520,2987,6754
6744,104707,6978
6643,2963,6877
6567,2976,6801
6699,493,6933
6680,2959,6914
6716,495,6950
6721,505,6955
4896,335,5130
6767,498,7001
106453,4356,106629
6782,504,7016
6777,492,7011
9298,665,9532
1281,138,1521
1282,138,1522
2242,11,2476
1283,138,1523
1284,138,1524
1285,138,1525
2246,11,2480
1286,138,1526
1287,154,1527
2546,168,2780
1291,154,1531
2296,142,2530
1296,154,1536
1301,154,1541
1305,164,1545
2325,229,2559
2376,229,2610
2547,168,2781
2382,229,2616
2432,208,2666
2873,234,3107
2503,208,2737
2548,168,2782
2599,25,2833
2662,115,2896
2874,234,3108
2735,101,2969
2755,108,2989
3224,144,3458
2938,28,3172
2943,28,3177
3055,3,3289
3244,135,3478
3111,68,3345
3130,82,3364
3611,434,3845
3199,121,3433
3294,147,3528
3356,186,3590
3923,3134,4157
3439,257,3673
3503,207,3737
3532,193,3766
3548,238,3782
3753,432,3987
3974,3249,4208
3766,432,4000
3698,4025,3932
29445,776,29687
4365,691,4599
4034,1807,4268
3885,2840,4119
3890,2841,4124
4062,1802,4296
4074,1801,4308
4408,1891,4642
4075,1828,4309
4082,1815,4316
4839,4668,5073
4459,1891,4693
4178,1847,4412
4243,3382,4477
4293,2208,4527
4521,3459,4755
4299,2206,4533
13178,4623,13416
4592,3509,4826
5591,2198,5825
4648,2787,4882
4720,2785,4954
6293,103191,6527
6019,103490,6253
4783,3760,5017
478,719,718
4961,866,5195
24512,104337,24751
4984,2958,5218
5685,2975,5919
24796,104376,25035
104752,104734,104935
5087,504,5321
5756,2964,5990
5140,503,5374
5199,386,5433
5260,491,5494
5766,2983,6000
5288,2983,5522
24833,104376,25072
27709,104345,27950
5432,494,5666
5773,2970,6007
5515,496,5749
5560,2971,5794
5781,2986,6015
6197,2986,6431
27700,104354,27941
5857,495,6091
5951,501,6185
5953,2973,6187
6060,497,6294
6067,491,6301
6358,2971,6592
6134,2978,6368
6202,2964,6436
6394,2981,6628
6405,2964,6639
6401,2967,6635
6424,2961,6658
6453,2976,6687
6509,2980,6743
6610,2964,6844
6618,2959,6852
6628,2963,6862
6647,2962,6881
6653,2984,6887
6656,2971,6890
6681,2970,6915
6701,492,6935
6717,492,6951
6739,492,6973
1288,154,1528
1289,154,1529
2243,11,2477
1290,154,1530
1294,154,1534
1298,154,1538
2263,109,2497
2549,168,2783
2266,109,2500
2298,113,2532
2600,25,2834
2326,229,2560
2377,229,2611
2433,208,2667
2665,206,2899
2504,208,2738
2875,234,3109
2736,101,2970
2786,195,3020
2822,173,3056
2939,28,3173
2847,204,3081
2851,204,3085
3228,127,3462
2944,28,3178
2962,41,3196
3056,3,3290
3298,147,3532
3116,78,3350
3120,78,3354
3612,434,3846
3132,82,3366
3357,186,3591
3145,90,3379
3202,121,3436
3203,121,3437
3924,3130,4158
3391,198,3625
3403,185,3637
3440,257,3674
3975,3249,4209
3458,42,3692
3504,207,3738
3556,434,3790
4366,689,4600
3757,434,3991
4001,1806,4235
3778,434,4012
3664,1178,3898
3705,4024,3939
4035,1800,4269
3886,2841,4120
3887,2841,4121
4106,1820,4340
4378,690,4612
4162,1835,4396
4169,1847,4403
4840,499,5074
4388,1888,4622
4244,3382,4478
4295,2207,4529
4409,1890,4643
4306,2216,4540
4322,2768,4556
5988,104099,6222
5851,103083,6085
6018,103515,6252
6243,103625,6477
5141,501,5375
4454,1875,4688
24832,104298,25071
4460,1884,4694
4464,1887,4698
119420,160,29
4842,320,5076
4527,3456,4761
4593,3509,4827
4601,3507,4835
4845,494,5079
4615,3507,4849
4649,2785,4883
5200,496,5434
4653,2778,4887
4898,2964,5132
4670,2777,4904
4723,2780,4957
4785,3760,5019
4958,430,5192
4813,3761,5047
517,756,757
5631,2971,5865
4963,267,5197
5262,823,5496
24818,104306,25057
4998,262,5232
21895,104322,22137
5364,490,5598
24788,104259,25027
4188,116629,4422
5084,504,5318
5433,395,5667
5632,2977,5866
5592,104702,5826
104754,104734,104937
5782,496,6016
5689,2978,5923
5691,395,5925
5904,2963,6138
5720,490,5954
5832,2980,6066
6059,503,6293
9299,665,9533
6180,2969,6414
9907,418,10141
6198,2986,6432
9941,418,10175
10382,430,10617
9944,422,10178
10393,430,10628
10690,412,10926
88091,1228,88335
11845,665,12083
1292,154,1532
2244,11,2478
2300,113,2534
2550,168,2784
2327,229,2561
2378,229,2612
2381,229,2615
2602,25,2836
2435,208,2669
2666,206,2900
2505,208,2739
2876,234,3110
2711,102,2945
2738,101,2972
2769,114,3003
2940,28,3174
2823,173,3057
2848,204,3082
3230,127,3464
2994,52,3228
3057,3,3291
3063,3,3297
3250,135,3484
3117,78,3351
3613,432,3847
3300,155,3534
119782,5075,119868
